#,id,resource_id,at_date_time,active_energy_outlet,active_effect_outlet,active_energy_input,active_effect_input,phase_current1,phase_current2,phase_current3
569,3819825,2252,2024-11-02 00:40:00.000000,0.043,0.5,0,0,1.55,1.48,0.55
570,3819824,2252,2024-11-02 00:35:00.000000,0.047,0.6,0,0,1.76,1.66,0.49
571,3819823,2252,2024-11-02 00:30:00.000000,0.062,0.72,0,0,1.82,2.03,0.56
572,3819822,2252,2024-11-02 00:25:00.000000,0.041,0.53,0,0,1.53,1.56,0.56
573,3819821,2252,2024-11-02 00:20:00.000000,0.047,0.54,0,0,1.53,1.7,0.53
574,3819820,2252,2024-11-02 00:15:00.000000,0.05,0.62,0,0,1.9,1.65,0.59
575,3819819,2252,2024-11-02 00:10:00.000000,0.051,0.62,0,0,1.73,1.7,0.56
576,3819818,2252,2024-11-02 00:05:00.000000,0.049,0.57,0,0,1.79,1.29,0.57
577,3819817,2252,2024-11-02 00:00:00.000000,0.15,1.8,0,0,3.04,3.04,2.16
578,3818055,2252,2024-11-01 23:55:00.000000,0.151,1.8,0,0,3.43,2.67,2.16
579,3818054,2252,2024-11-01 23:50:00.000000,0.152,1.82,0,0,3.05,3.25,2.08
580,3818053,2252,2024-11-01 23:45:00.000000,0.136,1.62,0,0,2.74,2.62,2.13
581,3818052,2252,2024-11-01 23:40:00.000000,0.144,1.75,0,0,2.77,3.04,2.19
582,3818051,2252,2024-11-01 23:35:00.000000,0.152,1.78,0,0,3.24,2.98,2.08
583,3818050,2252,2024-11-01 23:30:00.000000,0.146,1.74,0,0,2.89,2.84,2.24
584,3818049,2252,2024-11-01 23:25:00.000000,0.142,1.71,0,0,2.83,2.84,2.22
585,3818048,2252,2024-11-01 23:20:00.000000,0.045,0.58,0,0,1.7,1.31,0.75
586,3818047,2252,2024-11-01 23:15:00.000000,0.067,0.82,0,0,2.06,2.16,0.51
587,3818046,2252,2024-11-01 23:10:00.000000,0.044,0.5,0,0,1.67,1.15,0.57
588,3818045,2252,2024-11-01 23:05:00.000000,0.054,0.66,0,0,1.67,1.75,0.51
589,3818044,2252,2024-11-01 23:00:00.000000,0.05,0.61,0,0,1.73,1.46,0.52
590,3816267,2252,2024-11-01 22:55:00.000000,0.059,0.69,0,0,2.35,1.77,0.48
591,3816266,2252,2024-11-01 22:50:00.000000,0.047,0.57,0,0,1.66,1.54,0.61
592,3816265,2252,2024-11-01 22:45:00.000000,0.037,0.46,0,0,1.87,1.16,0.63
593,3816264,2252,2024-11-01 22:40:00.000000,0.1,1.15,0,0,2.93,2.53,1.14
594,3816263,2252,2024-11-01 22:35:00.000000,0.137,1.63,0,0,3.31,2.51,2.18
595,3816262,2252,2024-11-01 22:30:00.000000,0.144,1.76,0,0,3.24,2.96,2.32
596,3816261,2252,2024-11-01 22:25:00.000000,0.14,1.65,0,0,3.22,2.65,2.2
597,3816260,2252,2024-11-01 22:20:00.000000,0.15,1.83,0,0,3.69,2.82,2.28
598,3816259,2252,2024-11-01 22:15:00.000000,0.168,2,0,0,3.73,3.38,2.39
599,3816258,2252,2024-11-01 22:10:00.000000,0.151,1.84,0,0,3.58,2.73,2.45
600,3816257,2252,2024-11-01 22:05:00.000000,0.16,1.91,0,0,3.52,3.16,2.36
601,3816256,2252,2024-11-01 22:00:00.000000,0.145,1.77,0,0,3.6,2.84,2.2
602,3814479,2252,2024-11-01 21:55:00.000000,0.042,0.53,0,0,2.31,1.3,0.7
603,3814478,2252,2024-11-01 21:50:00.000000,0.05,0.58,0,0,2.3,1.62,0.64
604,3814477,2252,2024-11-01 21:45:00.000000,0.038,0.42,0,0,2.3,1.12,0.57
605,3814476,2252,2024-11-01 21:40:00.000000,0.065,0.77,0,0,2.49,2.09,0.63
606,3814475,2252,2024-11-01 21:35:00.000000,0.057,0.66,0,0,2.32,1.82,0.56
607,3814474,2252,2024-11-01 21:30:00.000000,0.054,0.64,0,0,2.38,1.65,0.52
608,3814473,2252,2024-11-01 21:25:00.000000,0.062,0.74,0,0,2.45,2,0.51
609,3814472,2252,2024-11-01 21:20:00.000000,0.062,0.67,0,0,2.53,1.58,0.62
610,3814471,2252,2024-11-01 21:15:00.000000,0.133,1.58,0,0,3.35,2.76,1.77
611,3814470,2252,2024-11-01 21:10:00.000000,0.155,1.86,0,0,3.38,3.22,2.28
612,3814469,2252,2024-11-01 21:05:00.000000,0.144,1.75,0,0,3.31,2.8,2.25
613,3814468,2252,2024-11-01 21:00:00.000000,0.158,1.85,0,0,3.31,3.22,2.23
614,3812696,2252,2024-11-01 20:55:00.000000,0.165,2,0,0,3.55,3.63,2.23
615,3812695,2252,2024-11-01 20:50:00.000000,0.21,2.54,0,0,3.44,3.06,5.19
616,3812694,2252,2024-11-01 20:45:00.000000,0.155,1.87,0,0,3.29,3.24,2.28
617,3812693,2252,2024-11-01 20:40:00.000000,0.143,1.71,0,0,3.22,2.95,2.09
618,3812692,2252,2024-11-01 20:35:00.000000,0.115,1.37,0,0,3.28,2.26,1.49
619,3812691,2252,2024-11-01 20:30:00.000000,0.059,0.73,0,0,2.43,1.84,0.63
620,3812690,2252,2024-11-01 20:25:00.000000,0.06,0.7,0,0,2.41,1.73,0.68
621,3812689,2252,2024-11-01 20:20:00.000000,0.054,0.64,0,0,2.4,1.44,0.73
622,3812688,2252,2024-11-01 20:15:00.000000,0.069,0.81,0,0,2.6,2.08,0.7
623,3812687,2252,2024-11-01 20:10:00.000000,0.056,0.69,0,0,2.38,2,0.52
624,3812686,2252,2024-11-01 20:05:00.000000,0.049,0.59,0,0,2.32,1.57,0.59
625,3812685,2252,2024-11-01 20:00:00.000000,0.054,0.67,0,0,2.32,1.74,0.7
626,3810917,2252,2024-11-01 19:55:00.000000,0.055,0.66,0,0,2.28,1.8,0.63
627,3810916,2252,2024-11-01 19:50:00.000000,0.045,0.52,0,0,2.3,1.46,0.53
628,3810915,2252,2024-11-01 19:45:00.000000,0.083,1.02,0,0,2.69,1.92,1.17
629,3810914,2252,2024-11-01 19:40:00.000000,0.135,1.64,0,0,3.22,2.8,1.88
630,3810913,2252,2024-11-01 19:35:00.000000,0.145,1.73,0,0,3.44,2.71,2.12
631,3810912,2252,2024-11-01 19:30:00.000000,0.178,2.13,0,0,3.8,3.33,2.5
632,3810911,2252,2024-11-01 19:25:00.000000,0.183,2.24,0,0,3.55,3.81,2.56
633,3810910,2252,2024-11-01 19:20:00.000000,0.162,1.97,0,0,3.42,3.25,2.27
634,3810909,2252,2024-11-01 19:15:00.000000,0.159,1.9,0,0,4.36,3.02,1.75
635,3810908,2252,2024-11-01 19:10:00.000000,0.106,1.29,0,0,2.87,2.25,1.56
636,3810907,2252,2024-11-01 19:05:00.000000,0.1,1.2,0,0,2.84,2.12,1.4
637,3810906,2252,2024-11-01 19:00:00.000000,0.11,1.31,0,0,2.97,1.95,1.76
638,3809136,2252,2024-11-01 18:55:00.000000,0.127,1.55,0,0,3.1,2.35,2.07
639,3809135,2252,2024-11-01 18:50:00.000000,0.128,1.52,0,0,2.92,2.64,1.9
640,3809134,2252,2024-11-01 18:45:00.000000,0.121,1.46,0,0,2.91,2.43,1.85
641,3809133,2252,2024-11-01 18:40:00.000000,0.123,1.56,0,0,3.51,2.48,1.73
642,3809132,2252,2024-11-01 18:35:00.000000,0.162,1.94,0,0,4.7,3.43,1.34
643,3809131,2252,2024-11-01 18:30:00.000000,0.098,1.15,0,0,2.54,1.97,1.23
644,3809130,2252,2024-11-01 18:25:00.000000,0.097,1.17,0,0,2.6,1.84,1.36
645,3809129,2252,2024-11-01 18:20:00.000000,0.112,1.35,0,0,2.7,2.78,1.46
646,3809128,2252,2024-11-01 18:15:00.000000,0.11,1.31,0,0,2.67,2.41,1.64
647,3809127,2252,2024-11-01 18:10:00.000000,0.112,1.35,0,0,2.63,2.79,1.53
648,3809126,2252,2024-11-01 18:05:00.000000,0.111,1.35,0,0,2.8,2.51,1.59
649,3809125,2252,2024-11-01 18:00:00.000000,0.104,1.25,0,0,2.84,2.31,1.37
650,3807348,2252,2024-11-01 17:55:00.000000,0.096,1.17,0,0,2.8,2.42,1.08
651,3807347,2252,2024-11-01 17:50:00.000000,0.143,1.7,0,0,2.83,1.82,4.02
652,3807346,2252,2024-11-01 17:45:00.000000,0.112,1.34,0,0,2.78,2.31,1.76
653,3807345,2252,2024-11-01 17:40:00.000000,0.106,1.27,0,0,2.79,2.62,1.22
654,3807344,2252,2024-11-01 17:35:00.000000,0.093,1.1,0,0,2.72,2.05,1.2
655,3807343,2252,2024-11-01 17:30:00.000000,0.102,1.24,0,0,2.71,2.53,1.3
656,3807342,2252,2024-11-01 17:25:00.000000,0.103,1.22,0,0,2.75,2.39,1.32
657,3807341,2252,2024-11-01 17:20:00.000000,0.08,0.96,0,0,2.55,1.84,1.15
658,3807340,2252,2024-11-01 17:15:00.000000,0.066,0.8,0,0,2.32,1.91,0.86
659,3807339,2252,2024-11-01 17:10:00.000000,0.066,0.8,0,0,2.35,1.77,0.92
660,3807338,2252,2024-11-01 17:05:00.000000,0.067,0.8,0,0,2.35,1.73,0.9
661,3807337,2252,2024-11-01 17:00:00.000000,0.091,1.08,0,0,2.73,2.07,1
662,3805582,2252,2024-11-01 16:55:00.000000,0.065,0.78,0,0,2.64,1.5,0.72
663,3805581,2252,2024-11-01 16:50:00.000000,0.053,0.65,0,0,2.6,1.41,0.56
664,3805580,2252,2024-11-01 16:45:00.000000,0.054,0.65,0,0,2.32,1.72,0.71
665,3805579,2252,2024-11-01 16:40:00.000000,0.046,0.56,0,0,2.34,1.35,0.68
666,3805578,2252,2024-11-01 16:35:00.000000,0.045,0.53,0,0,2.4,1.43,0.43
667,3805577,2252,2024-11-01 16:30:00.000000,0.049,0.57,0,0,2.41,1.47,0.5
668,3805576,2252,2024-11-01 16:25:00.000000,0.064,0.78,0,0,2.62,1.11,0.98
669,3805575,2252,2024-11-01 16:20:00.000000,0.109,1.36,0,0,3.5,2.68,0.98
670,3805574,2252,2024-11-01 16:15:00.000000,0.052,0.6,0,0,1.53,1.38,0.83
671,3805573,2252,2024-11-01 16:10:00.000000,0.042,0.51,0,0,1.35,1.09,0.75
672,3805572,2252,2024-11-01 16:05:00.000000,0.052,0.64,0,0,0.96,1.51,0.88
673,3805571,2252,2024-11-01 16:00:00.000000,0.049,0.58,0,0,0.95,1.25,0.87
674,3803813,2252,2024-11-01 15:55:00.000000,0.07,0.87,0,0,1.66,1.86,0.82
675,3803812,2252,2024-11-01 15:50:00.000000,0.051,0.61,0,0,0.82,1.55,0.73
676,3803811,2252,2024-11-01 15:45:00.000000,0.049,0.6,0,0,1.25,0.99,0.92
677,3803810,2252,2024-11-01 15:40:00.000000,0.064,0.77,0,0,1.19,1.73,0.83
678,3803809,2252,2024-11-01 15:35:00.000000,0.053,0.65,0,0,1.13,1.46,0.71
679,3803808,2252,2024-11-01 15:30:00.000000,0.062,0.75,0,0,1.31,1.41,0.96
680,3803807,2252,2024-11-01 15:25:00.000000,0.053,0.63,0,0,1.26,1.59,0.63
681,3803806,2252,2024-11-01 15:20:00.000000,0.068,0.84,0,0,2.13,1.78,0.52
682,3803805,2252,2024-11-01 15:15:00.000000,0.033,0.41,0,0,0.78,1.35,0.53
683,3803804,2252,2024-11-01 15:10:00.000000,0.023,0.28,0,0,0.75,0.96,0.5
684,3803803,2252,2024-11-01 15:05:00.000000,0.03,0.36,0,0,0.76,1.24,0.53
685,3803802,2252,2024-11-01 15:00:00.000000,0.033,0.36,0,0,0.74,1.23,0.56
686,3802047,2252,2024-11-01 14:55:00.000000,0.036,0.43,0,0,0.82,1.12,0.63
687,3802046,2252,2024-11-01 14:50:00.000000,0.041,0.49,0,0,0.85,1.35,0.57
688,3802045,2252,2024-11-01 14:45:00.000000,0.03,0.35,0,0,0.9,0.91,0.59
689,3802044,2252,2024-11-01 14:40:00.000000,0.049,0.56,0,0,0.97,1.38,0.69
690,3802043,2252,2024-11-01 14:35:00.000000,0.047,0.59,0,0,1.27,1.14,0.8
691,3802042,2252,2024-11-01 14:30:00.000000,0.048,0.6,0,0,0.89,1.37,0.86
692,3802041,2252,2024-11-01 14:25:00.000000,0.052,0.59,0,0,0.84,1.48,0.84
693,3802040,2252,2024-11-01 14:20:00.000000,0.043,0.51,0,0,0.87,1.06,0.89
694,3802039,2252,2024-11-01 14:15:00.000000,0.055,0.67,0,0,0.89,1.61,0.92
695,3802038,2252,2024-11-01 14:10:00.000000,0.05,0.57,0,0,0.81,1.35,0.81
696,3802037,2252,2024-11-01 14:05:00.000000,0.056,0.68,0,0,0.95,1.55,0.91
697,3802036,2252,2024-11-01 14:00:00.000000,0.053,0.66,0,0,1.16,1.39,0.91
698,3800277,2252,2024-11-01 13:55:00.000000,0.033,0.39,0,0,0.93,1.04,0.59
699,3800276,2252,2024-11-01 13:50:00.000000,0.042,0.5,0,0,0.94,1.41,0.58
700,3800275,2252,2024-11-01 13:45:00.000000,0.03,0.36,0,0,0.97,0.9,0.57
701,3800274,2252,2024-11-01 13:40:00.000000,0.036,0.44,0,0,0.82,1.41,0.53
702,3800273,2252,2024-11-01 13:35:00.000000,0.029,0.33,0,0,0.77,1.19,0.43
703,3800272,2252,2024-11-01 13:30:00.000000,0.032,0.4,0,0,0.76,1.28,0.47
704,3800271,2252,2024-11-01 13:25:00.000000,0.036,0.44,0,0,0.76,1.45,0.51
705,3800270,2252,2024-11-01 13:20:00.000000,0.026,0.31,0,0,0.79,0.94,0.54
706,3800269,2252,2024-11-01 13:15:00.000000,0.035,0.4,0,0,0.72,1.45,0.45
707,3800268,2252,2024-11-01 13:10:00.000000,0.03,0.35,0,0,0.87,1.04,0.5
708,3800267,2252,2024-11-01 13:05:00.000000,0.039,0.48,0,0,0.99,1.35,0.5
709,3800266,2252,2024-11-01 13:00:00.000000,0.06,0.69,0,0,1.16,1.57,0.75
710,3798508,2252,2024-11-01 12:55:00.000000,0.058,0.68,0,0,1.2,1.41,0.82
711,3798507,2252,2024-11-01 12:50:00.000000,0.1,1.22,0,0,1.15,2.97,1.54
712,3798506,2252,2024-11-01 12:45:00.000000,0.045,0.52,0,0,1.14,0.99,0.75
713,3798505,2252,2024-11-01 12:40:00.000000,0.104,1.31,0,0,1.04,3.15,1.95
714,3798504,2252,2024-11-01 12:35:00.000000,0.058,0.66,0,0,1.33,1.29,0.78
715,3798503,2252,2024-11-01 12:30:00.000000,0.049,0.57,0,0,0.91,1.55,0.69
716,3798502,2252,2024-11-01 12:25:00.000000,0.032,0.4,0,0,0.79,1.16,0.55
717,3798501,2252,2024-11-01 12:20:00.000000,0.027,0.37,0,0,0.77,1.23,0.52
718,3798500,2252,2024-11-01 12:15:00.000000,0.028,0.34,0,0,0.76,1.14,0.49
719,3798499,2252,2024-11-01 12:10:00.000000,0.031,0.36,0,0,0.94,0.96,0.51
720,3798498,2252,2024-11-01 12:05:00.000000,0.033,0.39,0,0,0.96,1.11,0.46
721,3798497,2252,2024-11-01 12:00:00.000000,0.029,0.37,0,0,0.96,1.02,0.47
722,3796746,2252,2024-11-01 11:55:00.000000,0.035,0.41,0,0,0.89,1.26,0.45
723,3796745,2252,2024-11-01 11:50:00.000000,0.026,0.33,0,0,0.8,0.94,0.57
724,3796744,2252,2024-11-01 11:45:00.000000,0.034,0.41,0,0,0.78,1.23,0.53
725,3796743,2252,2024-11-01 11:40:00.000000,0.024,0.29,0,0,0.74,1.02,0.47
726,3796742,2252,2024-11-01 11:35:00.000000,0.019,0.22,0,0,0.74,0.81,0.4
727,3796741,2252,2024-11-01 11:30:00.000000,0.032,0.4,0,0,0.81,1.29,0.55
728,3796740,2252,2024-11-01 11:25:00.000000,0.021,0.23,0,0,0.74,0.84,0.46
729,3796739,2252,2024-11-01 11:20:00.000000,0.026,0.29,0,0,0.83,0.92,0.46
730,3796738,2252,2024-11-01 11:15:00.000000,0.036,0.45,0,0,0.91,1.26,0.52
731,3796737,2252,2024-11-01 11:10:00.000000,0.027,0.32,0,0,0.92,0.86,0.49
732,3796736,2252,2024-11-01 11:05:00.000000,0.036,0.4,0,0,0.92,1.22,0.4
733,3796735,2252,2024-11-01 11:00:00.000000,0.021,0.27,0,0,0.77,0.89,0.47
734,3794988,2252,2024-11-01 10:55:00.000000,0.022,0.28,0,0,0.79,0.84,0.55
735,3794987,2252,2024-11-01 10:50:00.000000,0.053,0.61,0,0,0.86,1.54,0.76
736,3794986,2252,2024-11-01 10:45:00.000000,0.046,0.55,0,0,0.87,1.21,0.79
737,3794985,2252,2024-11-01 10:40:00.000000,0.043,0.52,0,0,0.86,1.1,0.76
738,3794984,2252,2024-11-01 10:35:00.000000,0.052,0.61,0,0,0.87,1.6,0.72
739,3794983,2252,2024-11-01 10:30:00.000000,0.044,0.51,0,0,1,1.01,0.77
740,3794982,2252,2024-11-01 10:25:00.000000,0.056,0.69,0,0,1.2,1.48,0.84
741,3794981,2252,2024-11-01 10:20:00.000000,0.057,0.7,0,0,1.27,1.46,0.86
742,3794980,2252,2024-11-01 10:15:00.000000,0.029,0.35,0,0,0.96,0.97,0.51
743,3794979,2252,2024-11-01 10:10:00.000000,0.036,0.42,0,0,0.85,1.34,0.53
744,3794978,2252,2024-11-01 10:05:00.000000,0.023,0.29,0,0,0.77,1.06,0.45
745,3794977,2252,2024-11-01 10:00:00.000000,0.027,0.32,0,0,0.74,1.18,0.43
746,3793242,2252,2024-11-01 09:55:00.000000,0.033,0.38,0,0,0.75,1.36,0.47
747,3793241,2252,2024-11-01 09:50:00.000000,0.021,0.29,0,0,0.81,0.88,0.58
748,3793240,2252,2024-11-01 09:45:00.000000,0.033,0.38,0,0,0.74,1.36,0.47
749,3793239,2252,2024-11-01 09:40:00.000000,0.03,0.34,0,0,0.74,1.22,0.42
750,3793238,2252,2024-11-01 09:35:00.000000,0.029,0.37,0,0,0.97,0.99,0.51
751,3793237,2252,2024-11-01 09:30:00.000000,0.039,0.47,0,0,0.98,1.33,0.51
752,3793236,2252,2024-11-01 09:25:00.000000,0.03,0.36,0,0,0.94,1.01,0.46
753,3793235,2252,2024-11-01 09:20:00.000000,0.029,0.38,0,0,1.01,1.09,0.47
754,3793234,2252,2024-11-01 09:15:00.000000,0.036,0.44,0,0,0.81,1.39,0.58
755,3793233,2252,2024-11-01 09:10:00.000000,0.041,0.46,0,0,0.82,1.09,0.67
756,3793232,2252,2024-11-01 09:05:00.000000,0.047,0.57,0,0,0.85,1.5,0.69
757,3793231,2252,2024-11-01 09:00:00.000000,0.048,0.59,0,0,0.92,1.39,0.79
758,3791501,2252,2024-11-01 08:55:00.000000,0.041,0.5,0,0,0.91,1,0.82
759,3791500,2252,2024-11-01 08:50:00.000000,0.052,0.61,0,0,0.94,1.49,0.79
760,3791499,2252,2024-11-01 08:45:00.000000,0.054,0.64,0,0,1.18,1.31,0.81
761,3791498,2252,2024-11-01 08:40:00.000000,0.052,0.65,0,0,1.27,1.27,0.87
762,3791497,2252,2024-11-01 08:35:00.000000,0.037,0.43,0,0,0.94,1.36,0.4
763,3791496,2252,2024-11-01 08:30:00.000000,0.034,0.4,0,0,0.94,1.05,0.5
764,3791495,2252,2024-11-01 08:25:00.000000,0.034,0.43,0,0,0.79,1.34,0.55
765,3791494,2252,2024-11-01 08:20:00.000000,0.033,0.39,0,0,0.74,1.31,0.55
766,3791493,2252,2024-11-01 08:15:00.000000,0.024,0.25,0,0,0.73,0.85,0.55
767,3791492,2252,2024-11-01 08:10:00.000000,0.034,0.46,0,0,0.83,1.34,0.67
768,3791491,2252,2024-11-01 08:05:00.000000,0.031,0.36,0,0,0.76,1.25,0.51
769,3791490,2252,2024-11-01 08:00:00.000000,0.022,0.25,0,0,0.71,0.96,0.47
770,3789762,2252,2024-11-01 07:55:00.000000,0.042,0.5,0,0,0.98,1.37,0.56
771,3789761,2252,2024-11-01 07:50:00.000000,0.042,0.52,0,0,1.02,1.23,0.66
772,3789760,2252,2024-11-01 07:45:00.000000,0.036,0.42,0,0,0.94,1.18,0.56
773,3789759,2252,2024-11-01 07:40:00.000000,0.038,0.46,0,0,0.94,1.35,0.54
774,3789758,2252,2024-11-01 07:35:00.000000,0.031,0.42,0,0,1.05,1.12,0.65
775,3789757,2252,2024-11-01 07:30:00.000000,0.051,0.6,0,0,1.01,1.33,0.81
776,3789756,2252,2024-11-01 07:25:00.000000,0.07,0.78,0,0,1.45,1.67,0.75
777,3789755,2252,2024-11-01 07:20:00.000000,0.066,0.81,0,0,1.73,1.7,1.01
778,3789754,2252,2024-11-01 07:15:00.000000,0.081,0.95,0,0,1.74,2.25,1.1
779,3789753,2252,2024-11-01 07:10:00.000000,0.082,0.99,0,0,2.27,2.19,1.05
780,3789752,2252,2024-11-01 07:05:00.000000,0.066,0.8,0,0,2.67,1.67,0.74
781,3789751,2252,2024-11-01 07:00:00.000000,0.064,0.77,0,0,2.61,1.96,0.59
782,3788027,2252,2024-11-01 06:55:00.000000,0.08,0.94,0,0,2.61,2.55,0.62
783,3788026,2252,2024-11-01 06:50:00.000000,0.064,0.76,0,0,2.4,1.67,0.6
784,3788025,2252,2024-11-01 06:45:00.000000,0.078,0.94,0,0,2.11,2.14,0.77
785,3788024,2252,2024-11-01 06:40:00.000000,0.064,0.76,0,0,2.22,1.88,0.68
786,3788023,2252,2024-11-01 06:35:00.000000,0.044,0.54,0,0,2.3,1.54,0.53
787,3788022,2252,2024-11-01 06:30:00.000000,0.109,1.29,0,0,2.86,2.61,1.38
788,3788021,2252,2024-11-01 06:25:00.000000,0.118,1.42,0,0,2.96,2.82,1.52
789,3788020,2252,2024-11-01 06:20:00.000000,0.139,1.67,0,0,2.93,3.86,1.49
790,3788019,2252,2024-11-01 06:15:00.000000,0.124,1.48,0,0,2.76,3.25,1.52
791,3788018,2252,2024-11-01 06:10:00.000000,0.123,1.47,0,0,2.75,3.19,1.47
792,3788017,2252,2024-11-01 06:05:00.000000,0.1,1.21,0,0,2.61,2.95,0.95
793,3788016,2252,2024-11-01 06:00:00.000000,0.102,1.24,0,0,2.6,2.92,1.08
794,3786277,2252,2024-11-01 05:55:00.000000,0.094,1.11,0,0,2.53,2.59,0.99
795,3786276,2252,2024-11-01 05:50:00.000000,0.108,1.27,0,0,2.62,3.02,1.12
796,3786275,2252,2024-11-01 05:45:00.000000,0.114,1.29,0,0,2.36,2.95,1.25
797,3786274,2252,2024-11-01 05:40:00.000000,0.11,1.34,0,0,2.01,3.12,1.32
798,3786273,2252,2024-11-01 05:35:00.000000,0.159,1.89,0,0,1.93,5.63,1.17
799,3786272,2252,2024-11-01 05:30:00.000000,0.155,1.87,0,0,1.73,6.12,0.89
800,3786271,2252,2024-11-01 05:25:00.000000,0.048,0.58,0,0,1.65,1.09,0.82
801,3786270,2252,2024-11-01 05:20:00.000000,0.052,0.64,0,0,1.66,1.32,0.83
802,3786269,2252,2024-11-01 05:15:00.000000,0.061,0.72,0,0,1.75,1.51,0.76
803,3786268,2252,2024-11-01 05:10:00.000000,0.051,0.59,0,0,1.82,0.98,0.75
804,3786267,2252,2024-11-01 05:05:00.000000,0.059,0.74,0,0,1.87,1.44,0.81
805,3786266,2252,2024-11-01 05:00:00.000000,0.064,0.76,0,0,1.78,1.66,0.76
806,3784528,2252,2024-11-01 04:55:00.000000,0.057,0.66,0,0,1.19,1.23,0.96
807,3784527,2252,2024-11-01 04:50:00.000000,0.032,0.41,0,0,0.79,1.36,0.53
808,3784526,2252,2024-11-01 04:45:00.000000,0.031,0.4,0,0,0.81,1.26,0.58
809,3784525,2252,2024-11-01 04:40:00.000000,0.024,0.29,0,0,0.77,0.98,0.51
810,3784524,2252,2024-11-01 04:35:00.000000,0.031,0.37,0,0,0.74,1.35,0.41
811,3784523,2252,2024-11-01 04:30:00.000000,0.029,0.39,0,0,0.82,1.21,0.57
812,3784522,2252,2024-11-01 04:25:00.000000,0.03,0.35,0,0,0.84,0.99,0.47
813,3784521,2252,2024-11-01 04:20:00.000000,0.039,0.47,0,0,0.86,1.39,0.48
814,3784520,2252,2024-11-01 04:15:00.000000,0.045,0.54,0,0,0.99,1.28,0.63
815,3784519,2252,2024-11-01 04:10:00.000000,0.053,0.66,0,0,1.31,1.31,0.78
816,3784518,2252,2024-11-01 04:05:00.000000,0.05,0.59,0,0,0.85,1.57,0.7
817,3784517,2252,2024-11-01 04:00:00.000000,0.041,0.51,0,0,0.92,1.06,0.79
818,3782784,2252,2024-11-01 03:55:00.000000,0.048,0.6,0,0,0.92,1.38,0.83
819,3782783,2252,2024-11-01 03:50:00.000000,0.052,0.62,0,0,0.9,1.5,0.82
820,3782782,2252,2024-11-01 03:45:00.000000,0.039,0.46,0,0,0.85,0.92,0.76
821,3782781,2252,2024-11-01 03:40:00.000000,0.051,0.62,0,0,0.89,1.52,0.81
822,3782780,2252,2024-11-01 03:35:00.000000,0.053,0.64,0,0,1.14,1.38,0.81
823,3782779,2252,2024-11-01 03:30:00.000000,0.053,0.62,0,0,1.14,1.3,0.71
824,3782778,2252,2024-11-01 03:25:00.000000,0.068,0.8,0,0,1.28,1.73,0.89
825,3782777,2252,2024-11-01 03:20:00.000000,0.042,0.53,0,0,1.11,1.18,0.72
826,3782776,2252,2024-11-01 03:15:00.000000,0.027,0.32,0,0,0.76,1.06,0.5
827,3782775,2252,2024-11-01 03:10:00.000000,0.034,0.39,0,0,0.75,1.36,0.49
828,3782774,2252,2024-11-01 03:05:00.000000,0.023,0.27,0,0,0.74,0.98,0.42
829,3782773,2252,2024-11-01 03:00:00.000000,0.029,0.38,0,0,0.8,1.22,0.54
830,3781057,2252,2024-11-01 02:55:00.000000,0.034,0.39,0,0,0.75,1.35,0.48
831,3781056,2252,2024-11-01 02:50:00.000000,0.023,0.29,0,0,0.78,0.92,0.53
832,3781055,2252,2024-11-01 02:45:00.000000,0.041,0.5,0,0,0.82,1.51,0.49
833,3781054,2252,2024-11-01 02:40:00.000000,0.058,0.66,0,0,1.14,1.46,0.76
834,3781053,2252,2024-11-01 02:35:00.000000,0.047,0.58,0,0,1.48,1.02,0.76
835,3781052,2252,2024-11-01 02:30:00.000000,0.057,0.69,0,0,1.19,1.53,0.79
836,3781051,2252,2024-11-01 02:25:00.000000,0.046,0.55,0,0,0.85,1.31,0.76
837,3781050,2252,2024-11-01 02:20:00.000000,0.044,0.5,0,0,0.85,1.11,0.76
838,3781049,2252,2024-11-01 02:15:00.000000,0.052,0.64,0,0,0.93,1.54,0.85
839,3781048,2252,2024-11-01 02:10:00.000000,0.043,0.53,0,0,0.88,1.17,0.79
840,3781047,2252,2024-11-01 02:05:00.000000,0.045,0.52,0,0,0.85,1.25,0.7
841,3781046,2252,2024-11-01 02:00:00.000000,0.056,0.66,0,0,0.89,1.68,0.77
842,3779330,2252,2024-11-01 01:55:00.000000,0.051,0.62,0,0,1.15,1.23,0.8
843,3779329,2252,2024-11-01 01:50:00.000000,0.064,0.77,0,0,1.31,1.54,0.93
844,3779328,2252,2024-11-01 01:45:00.000000,0.048,0.55,0,0,1.07,1.42,0.61
845,3779327,2252,2024-11-01 01:40:00.000000,0.028,0.35,0,0,0.96,0.93,0.53
846,3779326,2252,2024-11-01 01:35:00.000000,0.031,0.39,0,0,0.76,1.39,0.44
847,3779325,2252,2024-11-01 01:30:00.000000,0.031,0.36,0,0,0.76,1.29,0.48
848,3779324,2252,2024-11-01 01:25:00.000000,0.029,0.33,0,0,1.4,0.99,0.5
849,3779323,2252,2024-11-01 01:20:00.000000,0.037,0.46,0,0,1.52,1.4,0.5
850,3779322,2252,2024-11-01 01:15:00.000000,0.037,0.43,0,0,1.52,1.24,0.5
851,3779321,2252,2024-11-01 01:10:00.000000,0.037,0.43,0,0,1.52,1.19,0.48
852,3779320,2252,2024-11-01 01:05:00.000000,0.055,0.68,0,0,1.73,1.5,0.71
